PO_NUMBER,AGENCY_NAME,NIGP_DESCRIPTION,PO_TOTAL_AMOUNT,ORDER_DATE,SUPPLIER,SUPPLIER_FULL_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE
PO352134,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$11280.00,01/03/2011,ROBERT MORRIS,413 5TH STREET NE  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO352905,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$861623.56,01/11/2011,EXCEL ACADEMY PCS,2501 MARTIN LUTHER KING JR. AV S.E.  ; WASHINGTON  ; DC  ; 20020-,WASHINGTON  ,DC
PO353074,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,COMPUTER AIDED DESIGN SERVICES 18,$50144.00,01/11/2011,CERTIPORT INC.,1276 SOUTH 820 EAST SUITE 200  ; AMERICAN FORK  ; UT  ; 84003,AMERICAN FORK  ,UT
PO352913,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1168028.83,01/11/2011,INTEGRATED DESIGN ELECTRONICS,1027 45TH STREET NE  ; WASHINGTON  ; DC  ; 20019-3082,WASHINGTON  ,DC
PO352896,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$2377677.56,01/11/2011,"DC PREPARATORY ACADEMY,PCS",707 EDGEWOOD STREET NE   ; WASHINGTON  ; DC  ; 20017-,WASHINGTON  ,DC
PO353075,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$3683.00,01/11/2011,"NEW TECHNOLOGY SYSTEMS, LLC",2721 HAMLIN STREET NE   ; WASHINGTON   ; DC  ; 20018-,WASHINGTON   ,DC
PO352857,DISTRICT OF COLUMBIA RETIREMENT BOARD,"TELEPHONE SERVICES, LONG DISTANCE AND LOCAL (INCLUDING TELEX AND WATTS SERVICES) 77",$10115.04,01/11/2011,VERIZON WIRELESS,7600 MONTPELIER ROAD  ; LAUREL  ; MD  ; 20723,LAUREL  ,MD
PO353051,DEPARTMENT OF TRANSPORTATION,"ASPHALT SCARIFIERS, MILLING MACHINES, SCRAPERS, ETC., MAINTENANCE AND REPAIR 15",$23025.93,01/11/2011,ELLIOTT & FRANTZ  INC,450 EAST CHURCH ROAD  ; KING OF PRESSURE  ; PA  ; 19406,KING OF PRESSURE  ,PA
PO352974,OFFICE OF UNIFIED COMMUNICATIONS,"TELECOMMUNICATIONS SYSTEMS (TELEPHONE, RADIO, ETC.) - ARCHITECTURAL 84",$118881.00,01/11/2011,"MOTOROLA, INC.",1303 E. ALGONQUIN ROAD   ; SCHAUMBURG  ; IL  ; 60196-,SCHAUMBURG  ,IL
PO352954,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1241626.71,01/11/2011,CORP./WASH. LATIN SCHOOL,"4715 16TH STREET, N.W.   ; WASHINGTON  ; DC  ; 20011-",WASHINGTON  ,DC
PO347558-V2,DEPARTMENT OF HEALTH,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$22125.00,01/11/2011,"EFFERVESCENCE, LLC",1309 LINDEN COURT NE   ; WASHINGTON  ; DC  ; 20002-6410,WASHINGTON  ,DC
PO352910,DEPARTMENT OF TRANSPORTATION,WEATHER FORECASTING SERVICES 88,$6344.00,01/11/2011,"TELVENT DTN, INC.",9110 WEST DODGE ROAD  ; OMAHA  ; NE  ; 68114,OMAHA  ,NE
PO348752,STATE SUPERINTENDENT OF EDUCATION (OSSE),"TEACHING AND INSTRUCTION SERVICES  (INCLUDING ELEMENTARY AND SECONDARY EDUCATION, HIGHER EDUCATION AND ADULT EDUCATION) 78",$65162.71,01/11/2011,COVENANT HOUSE WASHINGTON,2001 MISSISSIPPI AVENUE SE  ; WASHINGTON  ; DC  ; 20020,WASHINGTON  ,DC
PO352989,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$14250.00,01/11/2011,SOLAS NUA,"916 G STREET, NW   ; WASHINGTON  ; DC  ; 20001-",WASHINGTON  ,DC
PO352985,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$21517.50,01/11/2011,SOLAS NUA,"916 G STREET, NW   ; WASHINGTON  ; DC  ; 20001-",WASHINGTON  ,DC
PO352869,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$340493.38,01/11/2011,ACHIEVEMENT PREPARATORY ACADEM,"908 WAHLER PLACE, SE 2ND FLOOR  ; WASHINGTON  ; DC  ; 20032-",WASHINGTON  ,DC
PO352897,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1654516.73,01/11/2011,EUPHEMIA L. HAYNES PCS,"3600 GEORGIA AVENUE, NW   ; WASHINGTON  ; DC  ; 20010-",WASHINGTON  ,DC
PO353029,HOMELAND SECURITY/EMERGENCY MANAGEMENT,HAZARDOUS MATERIAL CONTAINMENT/STORAGE (PETROLEUM) 31,$5000.00,01/11/2011,CLEAN HARBORS,ENVIRONMENT SERVICES                               46 LONGWATER DRIVE  ; NORWELL  ; MA  ; 02061-9149,NORWELL  ,MA
PO352895,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1175637.52,01/11/2011,DC BILINGUAL PCS,1420 COLUMBIA ROAD NW  ; WASHINGTON  ; DC  ; 20009,WASHINGTON  ,DC
PO352965,METROPOLITAN POLICE DEPARTMENT,"APPLICATIONS SOFTWARE FOR MICROCOMPUTER SYSTEMS: BUSINESS, MATHEMATICAL/STATISTICAL, MEDICAL, SCIENTIFIC, ETC. 07",$5913.22,01/11/2011,INTERNATIONAL BUSINESS MACHINE,4111 NORTHSIDE PARKWAY   ; ATLANTA  ; GA  ; 30327-,ATLANTA  ,GA
PO352943,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$217830.79,01/11/2011,THEA BOWMAN PREPATORY ACADEMY,"330 21ST STREET, NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO353010,DEPART OF YOUTH REHABILITATION SERVICES,HUMAN SERVICES CONSULTING (TO INCLUDE MENTAL HEALTH CONSULTING SERVICES) 67,$10000.00,01/11/2011,"MDJ AND ASSOCIATES, PLLC","601 PENNSYLVANIA AVE., N.W.                        STE 900S  ; WASHINGTON  ; DC  ; 20004",WASHINGTON  ,DC
PO353076,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$8600.00,01/11/2011,DISTRICT OF COLUMBIA URBAN DEB,"4200 CONNECTICUT AVE., NW  ; WASHINGTON  ; DC  ; 20008",WASHINGTON  ,DC
PO352937,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$616663.90,01/11/2011,POTOMAC LIGHTHOUSE PCS,"LIGHTHOUSE ACADEMIES INC.                          1661 WORCESTER ROAD, SUITE 207  ; WASHINGTON  ; DC  ; 20017",WASHINGTON  ,DC
PO352932,STATE SUPERINTENDENT OF EDUCATION (OSSE),EDUCATION AND TRAINING CONSULTING 38,$41052.97,01/11/2011,POTOMAC LIGHTHOUSE PCS,"LIGHTHOUSE ACADEMIES INC.                          1661 WORCESTER ROAD, SUITE 207  ; WASHINGTON  ; DC  ; 20017",WASHINGTON  ,DC
PO353039,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"CONCESSIONS, CATERING, VENDING: MOBILE AND STATIONARY 15",$5000.00,01/11/2011,GREAT AMERICAN CORP,T/A DUTCHMILL CATERING 2335 BLADENSBURG RD NE  ; WASHINGTON  ; DC  ; 20018-,WASHINGTON  ,DC
PO352924,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$436204.86,01/11/2011,NATIONAL COLLEGIATE PREP. PCS,"908 WAHLER PLACE, S.E.   ; WASHINGTON  ; DC  ; 20032-",WASHINGTON  ,DC
PO353001,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/11/2011,CORY OBERNDORFER,"4335 HARRISON STREET, NW #4  ; WASHINGTON   ; DC  ; 20015",WASHINGTON   ,DC
PO353016,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/11/2011,ASMARA GHEBREMICHAEL,"3219 CHESAPEAKE ST., NW  ; WASHINGTON  ; DC  ; 20008",WASHINGTON  ,DC
PO353008,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/11/2011,ADAM DAVIES,"2828 CONNECTICUT AVE., NW APT. 909  ; WASHINGTON  ; DC  ; 20008",WASHINGTON  ,DC
PO353007,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/11/2011,BARBARA JOSEPHS LIOTTA,"3726 HARRISON ST., NW  ; WASHINGTON  ; DC  ; 20015",WASHINGTON  ,DC
PO352994,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/11/2011,VIRGINIA N. DURRIN,"4926 SEDGWICK ST., NW  ; WASHINGTON  ; DC  ; 20016",WASHINGTON  ,DC
PO353024,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$3000.00,01/11/2011,CHAJANA DENHARDER,"3800 14TH ST., NW,  ; WASHINGTON   ; DC  ; 20011",WASHINGTON   ,DC
PO353000,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$3577.64,01/11/2011,JOSEPH YOUNG,"1006 4TH ST., NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO352990,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$17931.25,01/11/2011,"THE VIP GROUP, INC.","1600 MORRIS RD., SE  ; WASHINGTON  ; DC  ; 20020",WASHINGTON  ,DC
PO353027,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$3000.00,01/11/2011,WILLIAM WYTOLD LEBING,"2523 13TH ST., NW, #2   ; WASHINGTON  ; DC  ; 20009",WASHINGTON  ,DC
PO352986,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$15000.00,01/11/2011,ENVIRONMENTAL FILM FESTIVAL IN,"1228 1/2 31ST STREET, NW  ; WASHINGTON  ; DC  ; 20007",WASHINGTON  ,DC
PO352899,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1552232.25,01/11/2011,EAGLE ACADEMY PCS,770 M STREET SE  ; WASHINGTON  ; DC  ; 20003,WASHINGTON  ,DC
PO352930,STATE SUPERINTENDENT OF EDUCATION (OSSE),EDUCATION AND TRAINING CONSULTING 38,$48470.19,01/11/2011,MARY MCLEOD BETHUNE DAY ACAD.,"1404 JACKSON STREET, N.E.   ; WASHINGTON  ; DC  ; 20017-",WASHINGTON  ,DC
PO352919,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$745999.27,01/11/2011,MARY MCLEOD BETHUNE DAY ACAD.,"1404 JACKSON STREET, N.E.   ; WASHINGTON  ; DC  ; 20017-",WASHINGTON  ,DC
PO352922,DEPARTMENT OF CORRECTIONS,,$2950.00,01/11/2011,THE HAMILTON GROUP,4406 GAULT PLACE NE   ; WASHINGTON  ; DC  ; 20019-,WASHINGTON  ,DC
PO353044,DEPART OF YOUTH REHABILITATION SERVICES,"MICROCOMPUTERS, HANDHELD, LAPTOP, AND NOTEBOOK 54",$4219.50,01/11/2011,DELL COMPUTER CORP.,ONE DELL WAY   ; ROUND ROCK  ; TX  ; 78682-,ROUND ROCK  ,TX
PO353015,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$14345.00,01/11/2011,HELANIUS J. WILKINS - EDGEWORK,"3900 16TH ST., NW, #215   ; WASHINGTON  ; DC  ; 20011-",WASHINGTON  ,DC
PO352909,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1967470.41,01/11/2011,HOWARD ROAD ACADEMY PCS,"701 HOWARD ROAD, SE   ; WASHINGTON  ; DC  ; 20020-",WASHINGTON  ,DC
PO352926,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$531924.91,01/11/2011,NIA COMMUNITY PCS,100 41 ST. NE   ; WASHINGTON  ; DC  ; 20019-,WASHINGTON  ,DC
PO352916,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$5324267.89,01/11/2011,KIPP DC/KEY ACADEMY PCS,"1003 K STREET, N.W. SUITE 700  ; WASHINGTON  ; DC  ; 20001-",WASHINGTON  ,DC
PO352911,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$699572.44,01/11/2011,HOWARD UNIVERSITY PCMS,405 HOWARD PLACE NW  ; WASHINGTON  ; DC  ; 20059,WASHINGTON  ,DC
PO353073,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$245200.00,01/11/2011,LYN-PHILL CONSTRUCTION LLC,7826 EASTERN NW  ; WASHINGTON  ; DC  ; 20012,WASHINGTON  ,DC
PO352935,STATE SUPERINTENDENT OF EDUCATION (OSSE),EDUCATION AND TRAINING CONSULTING 38,$29860.09,01/11/2011,SEPTIMA CLARK PCS,2501 MARTIN LUTHER KING JR.  AVE. SE  ; WASHINGTON  ; DC  ; 20020-,WASHINGTON  ,DC
PO352941,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$602680.67,01/11/2011,SEPTIMA CLARK PCS,2501 MARTIN LUTHER KING JR.  AVE. SE  ; WASHINGTON  ; DC  ; 20020-,WASHINGTON  ,DC
PO352873,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$334525.26,01/11/2011,BRIDGES PUBLIC CHARTER SCHOOL,"BRIDGES CHARTER SCHOOL                             1250 TAYLOR STREET, NW  ; WASHINGTON  ; DC  ; 20011",WASHINGTON  ,DC
PO352858,DISTRICT OF COLUMBIA RETIREMENT BOARD,"SOFTWARE, COMPUTER, RENTAL OR LEASE 74",$24960.00,01/11/2011,"HCL AMERICA, INC.",330 POLRERO AVENUE  ; SUNNYVALE  ; CA  ; 94085,SUNNYVALE  ,CA
PO352906,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$10306862.87,01/11/2011,FRIENDSHIP PCS,"120 Q STREET, NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO353041,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"ADMINISTRATION OF CONTRACTS: SUMMARY OF WORK, QUALITY CONTROL, PROJECT CLOSEOUT, ETC. 03",$128186.66,01/11/2011,FRIENDSHIP PCS,"120 Q STREET, NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO352862,DISTRICT OF COLUMBIA RETIREMENT BOARD,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$13070.00,01/11/2011,BALMAR PRINTING,16780 OAKMONT AVENUE  ; GAITHERSBURG  ; MD  ; 20877,GAITHERSBURG  ,MD
PO352942,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1928100.94,01/11/2011,ST. COLETTA SPECIAL EDUCATION,1901 INDEPENDANCE AVE SE  ; WASHINGTON  ; DC  ; 20003,WASHINGTON  ,DC
PO353022,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$37500.00,01/11/2011,PHILLIPS COLLECTION,1600 21ST STREET NW  ; WASHINGTON  ; DC  ; 20009,WASHINGTON  ,DC
PO352987,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$4750.00,01/11/2011,EL TEATRO DE DANZA CONTEMP.,"3971 LANGLEY COURT, NW                             A595  ; WASHINGTON  ; DC  ; 20016",WASHINGTON  ,DC
PO352875,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$2921118.00,01/11/2011,"CARLOS ROSARIO INT'L,PCS","1100 HARVARD STREET, NW   ; WASHINGTON  ; DC  ; 20009-",WASHINGTON  ,DC
PO352912,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1897385.55,01/11/2011,HYDE LEADERSHIP PCS WASH,"1800 PERRY STREET, N.E.   ; WASHINGTON  ; DC  ; 20018-",WASHINGTON  ,DC
PO353035,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"MEETING ROOM EQUIPMENT AND ACCESSORIES, RENTAL OR LEASE 52",$23000.00,01/11/2011,GALLAUDET UNIVERSITY,"800 FLORIDA AVENUE, N.E.   ; WASHINGTON  ; DC  ; 20002-",WASHINGTON  ,DC
PO352946,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1014162.90,01/11/2011,THURGOOD MARSHALL ACADEMY,"2427 MLK, JR AVENUE, SE   ; WASHINGTON  ; DC  ; 20020-",WASHINGTON  ,DC
PO352949,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$749940.89,01/11/2011,TREE OF LIFE COMMUNITY PCS,2315 18TH PLACE NE  ; WASHINGTON  ; DC  ; 20018,WASHINGTON  ,DC
PO353005,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$21517.50,01/11/2011,WASHINGTON PERFORMING ARTS SOC,2000 L STREET NW SUITE 510   ; WASHINGTON  ; DC  ; 20036-,WASHINGTON  ,DC
PO352981,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$22800.00,01/11/2011,CITY DANCE ENSEMBLE INC,"1111 16TH STREET NW, SUITE 300  ; WASHINGTON  ; DC  ; 20036",WASHINGTON  ,DC
PO336584-V2,DEPARTMENT OF PARKS AND RECREATION,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$19911.30,01/11/2011,LONG FENCE COMPANY INC,8545 EDGEWORTH DRIVE   ; CAPITOL HEIGHTS  ; MD  ; 20743-,CAPITOL HEIGHTS  ,MD
PO352903,DEPARTMENT OF EMPLOYMENT SERVICES,CONSULTING SERVICES (NOT OTHERWISE CLASSIFIED) 32,$17671.36,01/11/2011,"OST, INC.",1155 15TH STREET NW                                SUITE 600  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO353002,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/11/2011,ELEANOR WALTON,1727 KILBOURNE PLACE NW   ; WASHINGTON  ; DC  ; 20010-,WASHINGTON  ,DC
PO352983,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$14250.00,01/11/2011,INTERNATIONAL ART AND ARTISTS,9 HILLYER COURT NW  ; WASHINGTON  ; DC  ; 20008,WASHINGTON  ,DC
PO352993,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$21517.50,01/11/2011,INTERNATIONAL ART AND ARTISTS,9 HILLYER COURT NW  ; WASHINGTON  ; DC  ; 20008,WASHINGTON  ,DC
PO333990-V2,DEPT. OF HOUSING AND COMM. DEVELOPMENT,"GENERAL CONSTRUCTION: MANAGEMENT, SCHEDULING, COST ESTIMATION - ENGINEERING 44",$220960.53,01/11/2011,MICON CONSTRUCTIONS INC,1818 NEW YORK AVE NE                               SUITE 218  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO346050-V2,DISTRICT OF COLUMBIA RETIREMENT BOARD,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$10000.00,01/11/2011,PRINT MAIL COMMUNICATIONS INC,7201 LOCKPORT PLACE  ; LORTON  ; VA  ; 22079,LORTON  ,VA
PO352914,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1035930.65,01/11/2011,IDEAL ACADEMY PCS,"6130 N CAPITOL ST, NW   ; WASHINGTON  ; DC  ; 20011-",WASHINGTON  ,DC
PO352878,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$5001648.88,01/11/2011,COMMUNITY ACADEMY PCS,1351 NICHOLSON STREET NW  ; WASHINGTON  ; DC  ; 20011,WASHINGTON  ,DC
PO352898,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$985903.34,01/11/2011,ELSIE WHITLOW STOKES PCS,"3700 OAKVIEW TERRACE, NE   ; WASHINGTON  ; DC  ; 20017-",WASHINGTON  ,DC
PO352938,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$253088.10,01/11/2011,ROOTS PUBLIC CHARTER SCHOOL,15 KENNEDY STREET NW  ; WASHINGTON  ; DC  ; 20011,WASHINGTON  ,DC
PO352927,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$2232080.90,01/11/2011,OPTIONS PUBLIC CHARTER SCHOOL,1375 E STREET NE  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO353017,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$15000.00,01/11/2011,DOLORES KENDRICK,1250 4TH STREET SW                                 APT. W206  ; WASHINGTON  ; DC  ; 20024,WASHINGTON  ,DC
PO346421-V2,DEPARTMENT OF TRANSPORTATION,"LANDSCAPING (INCLUDING DESIGN, FERTILIZING, PLANTING, ETC., BUT NOT GROUNDS MAINTENANCE OR TREE TRIMMING SERVICES) 52",$231581.00,01/11/2011,C & D TREE SERVICE INC,1150 DOWNEY DRIVE  ; VIENNA  ; VA  ; 22182,VIENNA  ,VA
PO346710-V2,DEPARTMENT OF TRANSPORTATION,"LANDSCAPING (INCLUDING DESIGN, FERTILIZING, PLANTING, ETC., BUT NOT GROUNDS MAINTENANCE OR TREE TRIMMING SERVICES) 52",$231581.00,01/11/2011,C & D TREE SERVICE INC,1150 DOWNEY DRIVE  ; VIENNA  ; VA  ; 22182,VIENNA  ,VA
PO352977,MUNICIPAL FACILITIES: NON-CAPITAL,SNOW AND ICE REMOVAL SERVICES 72,$21420.00,01/11/2011,F&L CONSTRUCTION INC.,1512 GOOD HOPE RD SE  ; WASHINGTON  ; DC  ; 20020,WASHINGTON  ,DC
PO352874,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$1590557.30,01/11/2011,CAPITAL CITY PCS,3047 15TH STREET NW  ; WASHINGTON  ; DC  ; 20009,WASHINGTON  ,DC
PO352917,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$611859.25,01/11/2011,LATIN AMERICAN MONTESSORI,"1375 MISSOURI AVENUE, NW  ; WASHINGTON  ; DC  ; 20011-1807",WASHINGTON  ,DC
PO353006,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$3515.25,01/11/2011,PEN FAULKNER FOUNDATION,201 EAST CAPITOL STREET SE  ; WASHINGTON  ; DC  ; 20003,WASHINGTON  ,DC
PO352877,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$3964247.79,01/11/2011,CESAR CHAVEZ PCS,709 12TH STREET SE   ; WASHINGTON  ; DC  ; 20003-,WASHINGTON  ,DC
PO352988,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$8140.79,01/11/2011,TEATRO DE LA LUNA,4020 GEORGIA AVE NW  ; WASHINGTON  ; DC  ; 20011,WASHINGTON  ,DC
PO352934,STATE SUPERINTENDENT OF EDUCATION (OSSE),EDUCATION AND TRAINING CONSULTING 38,$65627.00,01/11/2011,SEED FOUNDATION,4300 C STREET                                      NE  ; WASHINGTON  ; DC  ; 20019,WASHINGTON  ,DC
PO352940,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$2243353.82,01/11/2011,SEED FOUNDATION,4300 C STREET                                      NE  ; WASHINGTON  ; DC  ; 20019,WASHINGTON  ,DC
PO352984,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$17339.52,01/11/2011,MOVING FORWARD,ASIAN AMERICAN DANCE CO.                           2745 ARIZONA AVENUE NW  ; WASHINGTON  ; DC  ; 20016,WASHINGTON  ,DC
PO352872,PUBLIC CHARTER SCHOOLS,SCHOOL OPERATION AND MANAGEMENT SERVICES 71,$848560.93,01/11/2011,BOOKER T WASHINGTON PCS,"1346 FLORIDA AVE., N.W.   ; WASHINGTON  ; DC  ; 20009-",WASHINGTON  ,DC
PO353026,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$8607.00,01/11/2011,MIRIAMS KITCHEN,2401 VIRGINIA AVE NW  ; WASH  ; DC  ; 20037,WASH  ,DC
PO352978,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$17100.00,01/11/2011,OPERA LAFAYETTE,"10 FOURTH STREET, NE  ; WASHINGTON   ; DC  ; 20002",WASHINGTON   ,DC
PO350383-V2,DEPT. OF CONSUMER AND REGULATORY AFFAIRS,"BUILDING CONSTRUCTION, RESIDENTIAL (APARTMENTS, ETC.) 23",$34500.00,01/12/2011,FREEWAY CONSTRUCTION LLC,"1325 18TH STREET, NW SUITE 103  ; WASHINGTON  ; DC  ; 20036",WASHINGTON  ,DC
PO351058-V2,METROPOLITAN POLICE DEPARTMENT,AUTOMOBILES AND OTHER PASSENGER VEHICLES (INCLUDING EMERGENCY TYPE) RENTAL OR LEASE 14,$121500.00,01/12/2011,ACME AUTO LEASING LLC,440 WASHINGTON AVENUE  ; NORTH HAVEN  ; CT  ; 06473,NORTH HAVEN  ,CT
PO345659-V3,DEPARTMENT OF EMPLOYMENT SERVICES,PHYSICAL FITNESS PROGRAMS 73,$12600.00,01/12/2011,SCOTT BUCHANAN DBA 12 ROUNDS &,8741 ASHWOOD DRIVE  ; CAPITOL HEIGHTS  ; MD  ; 20743,CAPITOL HEIGHTS  ,MD
